i,t,l,k,k_lag,inv,inv_lag,y,x
402,5,0.32844040623975873,0.2641382162843798,0.3108589741218148,0.06424457460540446,0.00594125810950754,0.9378619879476127,1
402,6,-0.7709223562510303,0.2634693071157462,0.2641382162843798,-0.05213071810064375,0.06424457460540446,NA,0
402,7,-1.0535563020034096,0.16909679711845618,0.2634693071157462,-0.06534954655482625,-0.05213071810064375,0.057715948086642876,1
402,8,-0.25660679080758364,0.05796082212285213,0.16909679711845618,0.00612184288563555,-0.06534954655482625,0.9539692728032405,1
402,9,0.07930680638778093,0.012730273198964628,0.05796082212285213,0.04337398996755761,0.00612184288563555,0.9763369478534164,1
402,10,1.0012144524059203,0.005529738408608398,0.012730273198964628,0.11983738544472038,0.04337398996755761,1.9166633682483432,1
403,1,0.9924594000105785,1.0277434773325513,NA,0.1307978936808619,NA,1.704312816962192,1
403,2,0.09658052558869604,1.0245395978713112,1.0277434773325513,-0.04601699843303657,0.1307978936808619,1.0577497639376159,1
403,3,0.20860228844053322,0.9557056354918853,1.0245395978713112,-0.018201004604032456,-0.04601699843303657,1.046824165844439,1
403,4,0.5209862539844271,0.8970176708395279,0.9557056354918853,0.04187140851850419,-0.018201004604032456,1.5015430930548537,1
403,5,0.028570199797436635,0.8635379166158185,0.8970176708395279,-0.03491223613378203,0.04187140851850419,1.022766454843124,1
403,6,0.7582485757013557,0.796627133908085,0.8635379166158185,0.08921823493226372,-0.03491223613378203,1.5309353435043815,1
403,7,0.8339117395071901,0.7868028108540664,0.796627133908085,0.10355807940360019,0.08921823493226372,1.5799149480713144,1
403,8,1.1222248701441435,0.7839485427574155,0.7868028108540664,0.17781368895747798,0.10355807940360019,2.044725827284572,1
403,9,0.9150521733318593,0.8146616778800874,0.7839485427574155,0.13282757983394133,0.17781368895747798,NA,0
403,10,0.43703285183957385,0.8234376615456722,0.8146616778800874,0.03320394279827282,0.13282757983394133,1.3391887012037262,1
404,1,0.6473287459616284,1.0245334565959596,NA,0.06227203470508806,NA,1.513386142579077,1
404,2,1.8460089248692135,0.99649750894359,1.0245334565959596,0.308003281627397,0.06227203470508806,2.760719497801731,1
404,3,2.7659464289219207,1.0582561994197146,0.99649750894359,0.5415523938407901,0.308003281627397,3.9626242418101123,1
404,4,2.6102719596494066,1.1874858608137007,1.0582561994197146,0.5386555209813632,0.5415523938407901,NA,0
404,5,1.4889009490704286,1.2956969871010313,1.1874858608137007,0.27340280374419423,0.5386555209813632,2.661671518304634,1
404,6,2.3225041387536227,1.3202259460482564,1.2956969871010313,0.48339554338029267,0.27340280374419423,NA,0
404,7,1.8805947071029598,1.3963559390682638,1.3202259460482564,0.3589017797910568,0.48339554338029267,NA,0
404,8,0.5998130158685089,1.4344483157825658,1.3963559390682638,-0.049906778498733144,0.3589017797910568,1.4596943651739789,1
404,9,1.0641012185266479,1.3705601127250755,1.4344483157825658,0.1287143437477518,-0.049906778498733144,2.123050889048484,1
404,10,0.20050252789541728,1.353097419510843,1.3705601127250755,-0.1397060560201836,0.1287143437477518,1.3017997492744224,1
405,1,0.6344781302856446,0.7108221358195517,NA,0.08353198888531181,NA,1.5881322930584838,1
405,2,0.8219289654064006,0.701815969807479,0.7108221358195517,0.10198590417673997,0.08353198888531181,1.8681882524546034,1
405,3,0.21491035923649177,0.7023686324772368,0.701815969807479,0.012830342523588383,0.10198590417673997,1.0602566257940282,1
405,4,-0.2941741966467593,0.6577438812065661,0.7023686324772368,-0.06369292200726547,0.012830342523588383,0.6436308451667657,1
405,5,-0.05394825563729583,0.571102479588113,0.6577438812065661,-0.007796953411106863,-0.06369292200726547,0.5685348650388455,1
405,6,-1.3780036957321151,0.5151620704585615,0.571102479588113,-0.17032321387515112,-0.007796953411106863,-0.5216306940156327,1
405,7,-0.5428619141027868,0.35058015649224,0.5151620704585615,-0.02711585014172926,-0.17032321387515112,0.14859875542071543,1
405,8,-0.0794181516813466,0.2789798162649854,0.35058015649224,0.01019318996057507,-0.02711585014172926,0.9965763835086207,1
405,9,0.9736448061774675,0.23577134156878204,0.2789798162649854,0.12458129566333992,0.01019318996057507,1.468740895030256,1
405,10,0.907874624301358,0.2830502694988163,0.23577134156878204,0.13195276366556874,0.12458129566333992,2.107020459025147,1
406,1,1.5371355619015583,0.5006306720019978,NA,0.2091105458252443,NA,NA,0
406,2,0.9389865394199143,0.5745797680469051,0.5006306720019978,0.14301347520506394,0.2091105458252443,1.467809746715643,1
406,3,1.0295659150237921,0.6046318503679099,0.5745797680469051,0.13399652037403934,0.14301347520506394,2.204961835263364,1
406,4,1.108409518949434,0.6275658602210955,0.6046318503679099,0.15150391849426612,0.13399652037403934,1.9799379153424885,1
406,5,0.4707785778449981,0.6579848692398179,0.6275658602210955,0.041785851553993,0.15150391849426612,1.3575935819424856,1
406,6,1.0085361207304335,0.629215612308279,0.6579848692398179,0.1426312170391285,0.041785851553993,1.7299147992497024,1
406,7,1.116966870503307,0.6549065805557076,0.629215612308279,0.16732683162195824,0.1426312170391285,1.8370567749559688,1
406,8,1.4510506083449553,0.691165907961388,0.6549065805557076,0.21878590842799284,0.16732683162195824,2.626147331053224,1
406,9,1.7622218522251978,0.7490667354523041,0.691165907961388,0.2520085222190485,0.21878590842799284,2.396376371421173,1
406,10,0.870715223618101,0.8159321207230869,0.7490667354523041,0.1357472124092561,0.2520085222190485,1.638156260714605,1
407,1,-0.1013468984759959,0.9987836099966991,NA,-0.10285102143003583,NA,0.9643559669964861,1
407,2,-0.10289968291010809,0.9067967902847119,0.9987836099966991,-0.06646391630612919,-0.10285102143003583,0.5264493139195277,1
407,3,-0.005331732196340588,0.82684497734031,0.9067967902847119,-0.025016371194768842,-0.06646391630612919,0.5654583096312431,1
407,4,0.6323367762333167,0.7639660475861015,0.82684497734031,0.0775833059937228,-0.025016371194768842,1.052056382045984,1
407,5,0.5377230755388759,0.7500085857764126,0.7639660475861015,0.06583002144764419,0.0775833059937228,1.1856025162000248,1
407,6,1.323161597356141,0.7309232471503212,0.7500085857764126,0.18391073066470745,0.06583002144764419,1.8029598122667114,1
407,7,1.726255903616768,0.7687453350653999,0.7309232471503212,0.26817647107375325,0.18391073066470745,2.6155212561145915,1
407,8,1.7874917872818945,0.8404379848346691,0.7687453350653999,0.26888672715720635,0.26817647107375325,3.1160021419485306,1
407,9,2.641442885810752,0.904379827093212,0.8404379848346691,0.47196712516889244,0.26888672715720635,3.760118156538931,1
407,10,2.011553785166703,1.0363277692296895,0.904379827093212,0.3615067885717649,0.47196712516889244,2.8580599988174176,1
408,1,1.0369064543860906,1.3277559414064846,NA,0.11850550421637204,NA,1.701381326297146,1
408,2,0.7972367647522933,1.3089934449451859,1.3277559414064846,0.056270062388261766,0.11850550421637204,1.8809789480892078,1
408,3,0.25428020904962667,1.273571511953593,1.3089934449451859,-0.08795637622051802,0.056270062388261766,1.1031035613803417,1
408,4,0.869390832353156,1.1960284024338144,1.273571511953593,0.07236502270408257,-0.08795637622051802,1.608083049167726,1
408,5,1.311047276278711,1.1675082032977464,1.1960284024338144,0.2012867907854,0.07236502270408257,NA,0
408,6,0.7327881659519884,1.1800577563274417,1.1675082032977464,0.05501976953824404,0.2012867907854,1.7066462839565342,1
408,7,1.0741821455628946,1.1464031696273473,1.1800577563274417,0.1454400500846108,0.05501976953824404,2.0828816544492277,1
408,8,1.1304521545046424,1.1426136041666481,1.1464031696273473,0.16200538802291414,0.1454400500846108,2.3098715349045396,1
408,9,0.28762276146599025,1.1442893637158655,1.1426136041666481,-0.06280113584602093,0.16200538802291414,1.2141086268086674,1
408,10,0.4093256181153542,1.0717197133764906,1.1442893637158655,-0.01490850388113348,-0.06280113584602093,NA,0
409,1,3.855890013830272,1.7384211394882763,NA,1.3013075652358232,NA,NA,0
409,2,2.2346712305773053,1.9028900580962478,1.7384211394882763,0.6017669874359776,1.3013075652358232,NA,0
409,3,1.8990470109990722,1.9418662335874801,1.9028900580962478,0.4497378137864707,0.6017669874359776,NA,0
409,4,3.1430317789514937,1.9562705906061144,1.9418662335874801,1.061987872733487,0.4497378137864707,NA,0
409,5,3.268937300132307,2.0517160871441606,1.9562705906061144,1.2256687610224708,1.061987872733487,NA,0
409,6,2.598326193307679,2.153835582537872,2.0517160871441606,0.772132772364722,1.2256687610224708,NA,0
409,7,4.03114715564932,2.1926686430579103,2.153835582537872,1.8221380312323738,0.772132772364722,NA,0
409,8,3.8298399998958597,2.335369115098286,2.1926686430579103,1.8607821869180448,1.8221380312323738,NA,0
409,9,3.07688535684826,2.4576546570915965,2.335369115098286,1.3258734924381905,1.8607821869180448,NA,0
409,10,1.4360196933493234,2.519259428539776,2.4576546570915965,-0.3119284644052067,1.3258734924381905,NA,0
410,1,-1.1222667975769567,0.04542360586039318,NA,-0.0559884451115836,NA,-0.40942871779669243,1
410,2,-0.9406920786259307,-0.06383577150805689,0.04542360586039318,-0.02909790552742988,-0.0559884451115836,-0.06541989923825477,1
410,3,-0.08959789576508255,-0.1483222969249034,-0.06383577150805689,0.03915415840084921,-0.02909790552742988,1.228644503294047,1
410,4,0.6958290783292215,-0.1529184569342532,-0.1483222969249034,0.09296157098333943,0.03915415840084921,1.7543046878758826,1
410,5,1.1550225375209393,-0.09623419283479552,-0.1529184569342532,0.12963930346505037,0.09296157098333943,2.1798809325573867,1
410,6,-0.29775619145343735,-0.007550408307540264,-0.09623419283479552,0.018373166285149765,0.12963930346505037,0.26958124770555925,1
410,7,0.5319931687610924,-0.039544384464988674,-0.007550408307540264,0.08210011406570501,0.018373166285149765,NA,0
410,8,0.09551216247269112,-0.004745201606071803,-0.039544384464988674,0.04350812642623471,0.08210011406570501,1.1025078826975556,1
410,9,-0.3992249643604606,-0.011049963042913703,-0.004745201606071803,0.006470653928026942,0.04350812642623471,0.7031659954837035,1
410,10,0.637592862025366,-0.055479968078027415,-0.011049963042913703,0.09161225955811185,0.006470653928026942,1.4865459615908982,1
411,1,0.13640043219019002,0.6487802633437953,NA,0.011728133995273744,NA,1.2227962019816425,1
411,2,0.7705412523047092,0.6039189711727528,0.6487802633437953,0.12572936952555933,0.011728133995273744,1.6614742649904453,1
411,3,1.454089163071627,0.6224775449011516,0.6039189711727528,0.20166485287019612,0.12572936952555933,2.126112912005888,1
411,4,1.5849896946083493,0.6790620572565155,0.6224775449011516,0.21204478446143912,0.20166485287019612,NA,0
411,5,1.6676455846691463,0.734994556193626,0.6790620572565155,0.24987394495097193,0.21204478446143912,2.621089989148422,1
411,6,1.9091177898729743,0.8024817627908427,0.734994556193626,0.3030530900322986,0.24987394495097193,2.889273323982822,1
411,7,2.7944763337890377,0.8848292036576654,0.8024817627908427,0.4888555092419518,0.3030530900322986,NA,0
411,8,2.3331439555334836,1.0261482459513818,0.8848292036576654,0.42796020691375153,0.4888555092419518,NA,0
411,9,1.6029504391904352,1.1245213637105438,1.0261482459513818,0.2749009778042971,0.42796020691375153,NA,0
411,10,0.32175984943167296,1.1630591590508934,1.1245213637105438,-0.040360847050834106,0.2749009778042971,1.033921844072218,1
412,1,0.7984301196704355,0.8442848909940406,NA,0.1096293535885201,NA,1.5311689801938355,1
412,2,2.2782664631537055,0.8414065360373614,0.8442848909940406,0.376406276246103,0.1096293535885201,3.1605844819506315,1
412,3,1.1945677023875023,0.947809644029711,0.8414065360373614,0.16488418904335322,0.376406276246103,2.090897477898864,1
412,4,1.6105011794839523,0.9616211313927419,0.947809644029711,0.2802137608898254,0.16488418904335322,2.5728535648692374,1
412,5,1.4488467214663896,1.0171675277015202,0.9616211313927419,0.24131539144568842,0.2802137608898254,2.5271930587199667,1
412,6,2.0783775077066515,1.0537539395962123,1.0171675277015202,0.37446747633722277,0.24131539144568842,2.927376004923081,1
412,7,2.0450649102321927,1.1312234723100778,1.0537539395962123,0.41346992554257894,0.37446747633722277,NA,0
412,8,2.136439690364509,1.2113288462292249,1.1312234723100778,0.3919796600444912,0.41346992554257894,3.0680461331995224,1
412,9,2.2358852942848704,1.2759286587704368,1.2113288462292249,0.4697285694251723,0.3919796600444912,NA,0
412,10,2.7254055350393895,1.35393995638172,1.2759286587704368,0.629776441639428,0.4697285694251723,3.6952516561301936,1
413,1,0.47558459576107426,0.16842148466631213,NA,0.07573929809111363,NA,1.104828871270371,1
413,2,0.0541942637799298,0.18232392195889424,0.16842148466631213,0.039602874027428056,0.07573929809111363,0.8233638741564234,1
413,3,0.36288052698681145,0.16518012015760722,0.18232392195889424,0.05986069061144781,0.039602874027428056,1.0586088514549508,1
413,4,1.5377730434374592,0.16592620319437368,0.16518012015760722,0.17932205293537956,0.05986069061144781,2.305945194145077,1
413,5,2.1011277202935594,0.26296695683413496,0.16592620319437368,0.24986406641954456,0.17932205293537956,3.021256543681156,1
413,6,1.9924854482573529,0.3958245306066779,0.26296695683413496,0.26229348727137675,0.24986406641954456,NA,0
413,7,1.1165661558651825,0.5149899443245002,0.3958245306066779,0.14759518374690817,0.26229348727137675,2.077178972864328,1
413,8,2.003015411266221,0.5524678867038935,0.5149899443245002,0.27371932557351597,0.14759518374690817,3.0222435275889845,1
413,9,2.4644032460569285,0.6546029594216526,0.5524678867038935,0.3511227619974763,0.27371932557351597,3.0110126687978704,1
413,10,1.675371612218951,0.778995536301998,0.6546029594216526,0.27708486581364683,0.3511227619974763,2.8970325212461923,1
414,1,0.2347754574600303,0.6247332791038549,NA,0.023647814375354282,NA,1.1271898004655077,1
414,2,0.2807377220841742,0.5866794698750974,0.6247332791038549,0.025906348864608554,0.023647814375354282,NA,0
414,3,0.6186177436279983,0.5504390058396178,0.5866794698750974,0.08245658385247395,0.025906348864608554,1.3411697506860807,1
414,4,0.38801184000595834,0.5479884356846693,0.5504390058396178,0.059382258361099005,0.08245658385247395,1.7397822434712649,1
414,5,0.6025253807060741,0.5321939259606825,0.5479884356846693,0.08854353023191736,0.059382258361099005,1.4156835749446828,1
414,6,1.219901414245606,0.5341948688078593,0.5321939259606825,0.16132699368394982,0.08854353023191736,2.48433805338908,1
414,7,0.8775158830785696,0.5777909659295554,0.5341948688078593,0.13620473567489166,0.16132699368394982,1.6519977905873935,1
414,8,1.6941916734148745,0.603877200105173,0.5777909659295554,0.23791960438623386,0.13620473567489166,2.5796749543344046,1
414,9,2.6275723191259526,0.6809009889702631,0.603877200105173,0.3928651071109412,0.23791960438623386,NA,0
414,10,2.579507554921603,0.8196649500224623,0.6809009889702631,0.442644866955642,0.3928651071109412,NA,0
415,1,0.44236015151137775,0.6113241204092459,NA,0.05781822477145956,NA,1.167523654218428,1
415,2,0.8297587486665587,0.592522484389896,0.6113241204092459,0.12628045863150275,0.05781822477145956,NA,0
415,3,1.6796508102841234,0.612152891546554,0.592522484389896,0.23537408096396487,0.12628045863150275,2.7459395112347367,1
415,4,0.5340611943906792,0.6869037817161425,0.612152891546554,0.08596378474973393,0.23537408096396487,1.4764755450018474,1
415,5,0.4020243143571743,0.6801319897370619,0.6869037817161425,0.04069509877470141,0.08596378474973393,1.6653405366149094,1
415,6,0.3097533593906009,0.6503056824597465,0.6801319897370619,0.036080895827929955,0.04069509877470141,1.1280216972208232,1
415,7,0.9211604091197106,0.6186396876884904,0.6503056824597465,0.13852756339061834,0.036080895827929955,1.6536125762924931,1
415,8,1.0895842586409743,0.6429630338761556,0.6186396876884904,0.1472700780743718,0.13852756339061834,2.2015399785300445,1
415,9,1.5667015036241179,0.6700183597907244,0.6429630338761556,0.22459284110933625,0.1472700780743718,2.271622396259957,1
415,10,1.0471299083649603,0.7329217698364856,0.6700183597907244,0.15329306948165375,0.22459284110933625,1.9136190980561951,1
416,1,1.56851396655048,0.6387151500701989,NA,0.23847083335280236,NA,2.7328156262460337,1
416,2,1.428592385117688,0.7118778101975766,0.6387151500701989,0.19313892375473024,0.23847083335280236,2.323811977024309,1
416,3,0.6527413461202989,0.755681744545236,0.7118778101975766,0.09565407763865219,0.19313892375473024,NA,0
416,4,0.4898920948810269,0.7505966293467794,0.755681744545236,0.036315067449678474,0.09565407763865219,NA,0
416,5,0.9049166808320885,0.7171885335044438,0.7505966293467794,0.14284349380496505,0.036315067449678474,2.134736979449653,1
416,6,0.9491164386892545,0.7367216612212939,0.7171885335044438,0.12436086715804671,0.14284349380496505,2.008869483827996,1
416,7,0.8927882476579403,0.746205682776511,0.7367216612212939,0.12994535234242105,0.12436086715804671,2.08884288894998,1
416,8,0.8528941632185183,0.7577539270857581,0.746205682776511,0.1092829128164617,0.12994535234242105,1.487374217245071,1
416,9,1.6231487218315266,0.7589760505518267,0.7577539270857581,0.24305011001946691,0.1092829128164617,2.9448202443058493,1
416,10,1.3798263512607944,0.8208073085784405,0.7589760505518267,0.21156228734121,0.24305011001946691,2.394036083924291,1
417,1,-0.08600813038699219,-0.09441729957353395,NA,0.03398058635269191,NA,NA,0
417,2,-0.4211420796328641,-0.10715276723957984,-0.09441729957353395,0.012849963673430335,0.03398058635269191,0.5080615892752546,1
417,3,-0.10833370374245167,-0.1435021230441672,-0.10715276723957984,0.03790181254234524,0.012849963673430335,0.5852667569924002,1
417,4,-0.4841525894789268,-0.14977132021530873,-0.1435021230441672,0.011762695918999002,0.03790181254234524,0.3871933238675477,1
417,5,-0.3619444710903554,-0.18678476599869265,-0.14977132021530873,0.02343165721700897,0.011762695918999002,0.8409831699245471,1
417,6,-0.7624494684955854,-0.20878115692178062,-0.18678476599869265,-0.005517265151055993,0.02343165721700897,-0.03126215424471496,1
417,7,-0.25411288261223025,-0.2672562185006372,-0.20878115692178062,0.025951571336690835,-0.005517265151055993,0.34805367062184656,1
417,8,-0.21708088297069833,-0.2834847037727429,-0.2672562185006372,0.03191998059381745,0.025951571336690835,0.354337087726747,1
417,9,-0.8714252910880269,-0.29113216257879204,-0.2834847037727429,-0.010632116187564497,0.03191998059381745,-0.18989079526341168,1
417,10,-0.8823149801956737,-0.3575125371768502,-0.29113216257879204,-0.00341098271572524,-0.010632116187564497,0.1076234595424196,1
418,1,1.3447756518312615,1.1067092751432772,NA,0.20448622261763488,NA,2.322977439878352,1
418,2,1.065637527590333,1.124168369478465,1.1067092751432772,0.14051570684918996,0.20448622261763488,1.754399915563471,1
418,3,1.1653265943937803,1.1198156347313457,1.124168369478465,0.14727630758480303,0.14051570684918996,2.0283869660601024,1
418,4,2.305715510464006,1.1178758982231372,1.1198156347313457,0.45652285265047426,0.14727630758480303,NA,0
418,5,0.874960864820911,1.2125230516484677,1.1178758982231372,0.06773424350680037,0.45652285265047426,1.838926278382142,1
418,6,1.5807629102780747,1.182215657746384,1.2125230516484677,0.25069974927995087,0.06773424350680037,2.358356035606044,1
418,7,1.016783813158967,1.2087253590530864,1.182215657746384,0.14907887968463604,0.25069974927995087,NA,0
418,8,1.1786615342041304,1.2032218590685893,1.2087253590530864,0.1733469114314915,0.14907887968463604,2.150775881693363,1
418,9,1.9979217037460806,1.2052629150045167,1.2032218590685893,0.34198259047139545,0.1733469114314915,2.707895722917416,1
418,10,2.1829101174418453,1.2563955751635816,1.2052629150045167,0.4556335505875768,0.34198259047139545,NA,0
419,1,1.0338889006760383,0.6840385318725842,NA,0.15037033574131753,NA,2.1414854653769853,1
419,2,1.0654560570435945,0.7095826175687528,0.6840385318725842,0.1611395529927029,0.15037033574131753,NA,0
419,3,0.08386068048383481,0.7384192168869176,0.7095826175687528,-0.0042965335824757854,0.1611395529927029,1.0956265712462105,1
419,4,0.8497923852463383,0.6849623425658242,0.7384192168869176,0.136316101256221,-0.0042965335824757854,2.0117403938112064,1
419,5,1.5450100471110202,0.7035075153615422,0.6849623425658242,0.22217817941488519,0.136316101256221,NA,0
419,6,0.4324565871704209,0.7617236965938705,0.7035075153615422,0.041447344454396844,0.22217817941488519,1.1949510158113246,1
419,7,1.2633676115300374,0.7305943150481351,0.7617236965938705,0.1816531355344886,0.041447344454396844,2.23824384249741,1
419,8,1.2415178642265843,0.7673969801974869,0.7305943150481351,0.19780032446911297,0.1816531355344886,NA,0
419,9,0.7357576632908434,0.8083688908455539,0.7673969801974869,0.10916366700704436,0.19780032446911297,1.702899593379413,1
419,10,0.13805130306520766,0.8070095803173798,0.8083688908455539,-0.009618176184043906,0.10916366700704436,1.3364213543261598,1
420,1,2.0606797163039627,1.7602455969160815,NA,0.4563773533295884,NA,2.858957448975928,1
420,2,0.4282276546968225,1.7883451780675699,1.7602455969160815,-0.25195691271990317,0.4563773533295884,1.5101491287648594,1
420,3,0.6678315847367472,1.6916840025869035,1.7883451780675699,-0.1503657475754699,-0.25195691271990317,1.3979085027860676,1
420,4,0.9942137218433945,1.6108006485240982,1.6916840025869035,-6.976165013784086e-4,-0.1503657475754699,1.6052151496165563,1
420,5,1.1207614594676163,1.5593606767522292,1.6108006485240982,0.11669592997645974,-6.976165013784086e-4,2.6378070866576135,1
420,6,1.1323508870809151,1.5335686094151302,1.5593606767522292,0.12088977100838642,0.11669592997645974,1.8320847441029922,1
420,7,1.729119946325493,1.5093616697469405,1.5335686094151302,0.3192018496965759,0.12088977100838642,2.618552248834143,1
420,8,0.2859699361596396,1.5297130677423127,1.5093616697469405,-0.23101344475956379,0.3192018496965759,1.4119994636048887,1
420,9,0.28431004656579395,1.4243114339153855,1.5297130677423127,-0.1673519805277759,-0.23101344475956379,1.1817705085420818,1
420,10,0.11173405515418344,1.3296959918739897,1.4243114339153855,-0.1563440686528778,-0.1673519805277759,1.0177963384374524,1
421,1,1.8629176836397847,1.397977974707541,NA,0.34190038062909917,NA,NA,0
421,2,1.18524999704127,1.4318790332535627,1.397977974707541,0.1758267467386244,0.34190038062909917,1.99501592485572,1
421,3,1.2355837619802257,1.4238447643638652,1.4318790332535627,0.17223064266479388,0.1758267467386244,2.099088629645948,1
421,4,0.6399596953733403,1.4152789907274772,1.4238447643638652,-0.01702614133153386,0.17223064266479388,1.586613405487487,1
421,5,2.0745697145104445,1.359623636312152,1.4152789907274772,0.426818507683008,-0.01702614133153386,NA,0
421,6,2.0138946659928996,1.417504551522934,1.359623636312152,0.4232937804617127,0.426818507683008,NA,0
421,7,1.5406572928488331,1.4687409433778773,1.417504551522934,0.2741567106869622,0.4232937804617127,2.220836419060516,1
421,8,1.827436020331198,1.481770716110586,1.4687409433778773,0.36682822492372097,0.2741567106869622,2.7955473877177575,1
421,9,1.9975650211154279,1.5145826660142032,1.481770716110586,0.39709053394431537,0.36682822492372097,NA,0
421,10,1.796731093815435,1.5512233070687074,1.5145826660142032,0.3333002192658805,0.39709053394431537,2.5383845710775024,1
422,1,0.437018124602641,0.27323521743360035,NA,0.07073737732455851,NA,1.198204297570878,1
422,2,0.4936350207990351,0.2770529661672682,0.27323521743360035,0.07803661123086654,0.07073737732455851,1.1606130182511643,1
422,3,0.6417660734505417,0.286164203395659,0.2770529661672682,0.09692023392446196,0.07803661123086654,1.8303874970827736,1
422,4,0.6398351968922578,0.3087087479928106,0.286164203395659,0.08906693021014879,0.09692023392446196,1.5415775059344852,1
422,5,-0.19589630623972426,0.3240014911355185,0.3087087479928106,6.348950126609998e-4,0.08906693021014879,0.7294562365342544,1
422,6,-0.9711081964628931,0.27319143500858317,0.3240014911355185,-0.07804164123881609,6.348950126609998e-4,0.5483973670494927,1
422,7,-1.3068780231946235,0.15734776176484414,0.27319143500858317,-0.08512527420280716,-0.07804164123881609,-0.11997351845211263,1
422,8,-1.614633962723237,0.026405449213307747,0.15734776176484414,-0.0838194097447848,-0.08512527420280716,-0.7119765617617139,1
422,9,-1.1765974957160203,-0.11473779621079834,0.026405449213307747,-0.045576463149688294,-0.0838194097447848,-0.23088425738363721,1
422,10,0.08188153793617255,-0.22134088175619226,-0.11473779621079834,0.04834143858733223,-0.045576463149688294,0.8211749802100579,1
423,1,0.47528985835640264,1.0491977105029193,NA,0.0010932892764868236,NA,1.1060262179146647,1
423,2,0.8803469198292596,0.9983073772884261,1.0491977105029193,0.10936751703628897,0.0010932892764868236,1.8048481439879147,1
423,3,2.179022265898128,0.9885622673764073,0.9983073772884261,0.40135722623329356,0.10936751703628897,3.0823110614431073,1
423,4,2.5856834269225413,1.0832809636457055,0.9885622673764073,0.5045006490522136,0.40135722623329356,NA,0
423,5,2.713072762710885,1.1972924241319107,1.0832809636457055,0.5714943326102637,0.5045006490522136,NA,0
423,6,1.4871668708775214,1.31293759733927,1.1972924241319107,0.28758495526266686,0.5714943326102637,2.04697944861637,1
423,7,1.11748976983707,1.3399383509178768,1.31293759733927,0.13338533078194845,0.28758495526266686,1.7567576432838785,1
423,8,1.9016167588904802,1.3247521463759429,1.3399383509178768,0.3881621494832272,0.13338533078194845,3.1226460310599395,1
423,9,0.8170990338434743,1.3765855070542083,1.3247521463759429,0.018343146207553077,0.3881621494832272,1.5358902583254161,1
423,10,1.3085137555371142,1.330154610047753,1.3765855070542083,0.18203540594127443,0.018343146207553077,2.459479931842296,1
424,1,0.7740255119009254,0.7031145078834231,NA,0.09276044379980007,NA,1.1391932145802057,1
424,2,0.17296571158174665,0.6990263942159323,0.7031145078834231,-0.003802754582635217,0.09276044379980007,1.1067254694527033,1
424,3,1.0509615912383334,0.6457414003591646,0.6990263942159323,0.15227331309771647,-0.003802754582635217,1.429399527340736,1
424,4,0.3920740750205874,0.6751379500816642,0.6457414003591646,0.03193476652218206,0.15227331309771647,1.143206043154165,1
424,5,0.5655234890759063,0.6408130831626491,0.6751379500816642,0.06908021761868209,0.03193476652218206,1.2050455492053964,1
424,6,-0.17375173941358088,0.6271155695844248,0.6408130831626491,-0.042513877904762715,0.06908021761868209,0.6246528502636507,1
424,7,-0.672968648556655,0.5516288573341641,0.6271155695844248,-0.08868934991858356,-0.042513877904762715,0.4515321237042479,1
424,8,-0.12672152456303604,0.4450609197395802,0.5516288573341641,0.010974347078403368,-0.08868934991858356,0.8282052624681879,1
424,9,0.6761073351170873,0.40114267804836895,0.4450609197395802,0.0992385776684113,0.010974347078403368,NA,0
424,10,0.1939727153709611,0.4174545516908896,0.40114267804836895,0.04876590554227934,0.0992385776684113,1.1976052712487613,1
425,1,0.6537772859260196,1.4441405843172574,NA,-0.07396953030758366,NA,1.2818042191825305,1
425,2,0.3605994377538835,1.3743048368066726,1.4441405843172574,-0.10725889080327228,-0.07396953030758366,NA,0
425,3,1.1402336191787352,1.294029102373765,1.3743048368066726,0.1443264993700333,-0.10725889080327228,2.194354001776815,1
425,4,-0.22262136399297014,1.2835434383077122,1.294029102373765,-0.21120696558007304,0.1443264993700333,0.6134610160879791,1
425,5,-0.7687344088768463,1.1686759857285,1.2835434383077122,-0.34032148009956575,-0.21120696558007304,0.08029641955490101,1
425,6,0.008125636949309345,0.999352217104406,1.1686759857285,-0.09907546376713967,-0.34032148009956575,NA,0
425,7,0.0470113544287612,0.9089115732528494,0.999352217104406,-0.05491269903928508,-0.09907546376713967,1.0044902445160626,1
425,8,-0.3656566636409182,0.8340503420215769,0.9089115732528494,-0.10508000927427837,-0.05491269903928508,0.6558193831925161,1
425,9,-0.007349456006600086,0.7335282672493436,0.8340503420215769,-0.023922360524050265,-0.10508000927427837,0.8741574561101522,1
425,10,0.3223548885175743,0.6700688468786551,0.7335282672493436,0.028656847194014456,-0.023922360524050265,1.379232843834041,1
426,1,1.0795447618788696,1.0265352077493333,NA,0.15782124308661027,NA,2.078906304708356,1
426,2,0.11677731264845809,1.0330527609425373,1.0265352077493333,-0.08364843867281126,0.15782124308661027,0.5709589095486866,1
426,3,-0.02759344179571188,0.9499188941072892,1.0330527609425373,-0.07823800098448591,-0.08364843867281126,0.7261716901363486,1
426,4,0.7016669778014935,0.8662543116972029,0.9499188941072892,0.08867249075273094,-0.07823800098448591,1.4204683461680854,1
426,5,1.1143736831507642,0.8534617230120753,0.8662543116972029,0.14104585072402454,0.08867249075273094,2.078612302746081,1
426,6,2.0089530336820935,0.8634880640053133,0.8534617230120753,0.32675034285932253,0.14104585072402454,NA,0
