i,t,k,k_lag,inv,inv_lag,l_error,y_true,y,x,p_x,omega,eps
498,7,0.3465827110792423,0.3978137318155139,-0.014455371538294048,8.806630333998934e-5,-0.3171690650604537,0.8574830695250031,0.8574830695250031,1,0.9709041396224511,-0.6022139801155406,0.28052296489716505
498,8,0.2844717498201299,0.3465827110792423,0.04311086366621873,-0.014455371538294048,0.08575029071104336,1.0992681666240274,1.0992681666240274,1,0.9612087416074679,-0.17562885620441726,0.05861673981214514
498,9,0.2667528068124043,0.2844717498201299,0.042261760726134384,0.04311086366621873,0.07831594051365538,1.0530467897005147,1.0530467897005147,1,0.9576734363690669,-0.17633308022317418,0.026989717052274778
498,10,0.24896217990252204,0.2667528068124043,0.04542202813903693,0.042261760726134384,0.13463014478597635,0.9819033513337827,0.9819033513337827,1,0.9492572428753783,-0.14588557273399955,-0.07341063082117837
499,1,1.0606294249095045,NA,-0.04878331803940481,NA,0.2125264160817697,0.7743890202376267,0.7743890202376267,1,0.9193320786066307,-0.6689062925261143,-0.341650567889266
499,2,0.9913965647140541,1.0606294249095045,0.0029118911817350435,-0.04878331803940481,0.3303645394206231,1.2180182895432385,1.2180182895432385,1,0.9191630550334815,-0.48919519125709715,-0.05283702238362677
499,3,0.9412399723246572,0.9913965647140541,0.0306431596960646,0.0029118911817350435,0.4400496964867746,1.5470280663931182,1.5470280663931182,1,0.9171328447880513,-0.3804476221794174,0.18059776864792063
499,4,0.9024526125535746,0.9412399723246572,0.11622755983833442,0.0306431596960646,0.9758308226504981,1.5527128345984518,1.5527128345984518,1,0.907025789430998,-0.02861155758516712,-0.24555860113398287
499,5,0.8995873558647858,0.9024526125535746,0.24564580806152717,0.11622755983833442,1.482150841635332,2.4926744769556866,2.4926744769556866,1,0.8318078727889168,0.49913352754110923,0.06739963198216069
499,6,0.9482949954425962,0.8995873558647858,0.016357783124217373,0.24564580806152717,0.3377675617758745,1.7052823969546593,1.7052823969546593,1,0.9110154920570364,-0.4366297876876991,0.4105521754773661
499,7,0.9036501000554701,0.9482949954425962,0.1066443873001938,0.016357783124217373,0.8822926316475579,1.6360973795350375,NA,0,0.8883556857403604,-0.06799601653414414,-0.10492020029915874
499,8,0.8968272757811521,0.9036501000554701,0.07217830758526289,0.1066443873001938,0.6322815591493826,1.5388497780974553,1.5388497780974553,1,0.9119619680603263,-0.20561236979352981,-0.00977325698569799
499,9,0.8760517136183645,0.8968272757811521,0.14933223930421907,0.07217830758526289,0.9869170436111283,2.081621884905597,2.081621884905597,1,0.8762576411424607,0.12185503135158832,0.14914724529892762
499,10,0.8881635711788456,0.8760517136183645,0.08208810387562024,0.14933223930421907,0.7206009182556309,1.679207876867043,1.679207876867043,1,0.9066119529746609,-0.16228085105641596,0.07565404444714127
500,1,0.9943891569347942,NA,-0.09391985328011114,NA,-0.02843380629203876,0.7157441002541065,0.7157441002541065,1,0.9348324718935334,-0.8474558928707967,-0.12718565547104485
500,2,0.9058359490759665,0.9943891569347942,-0.09715651893999412,-0.09391985328011114,-0.24327272625058072,0.44248096017207833,NA,0,0.9504508657566241,-0.8927103900792293,-0.2502392688517529
500,3,0.8123260049658295,0.9058359490759665,0.11138891191242001,-0.09715651893999412,0.9251345058024343,1.7989844238028914,1.7989844238028914,1,0.8883162766758769,-0.0056286889898322645,0.050958008156156066
500,4,0.8117629775966795,0.8123260049658295,-0.05492487906186088,0.11138891191242001,-0.08997449147697095,0.8351430671497564,0.8351430671497564,1,0.9458013724699262,-0.743907372370849,0.02881125349832387
500,5,0.7344598817504566,0.8117629775966795,-0.020327544414324147,-0.05492487906186088,-0.08651334885027923,0.9996673902556371,0.9996673902556371,1,0.9542571683145814,-0.597524345598346,0.10037248839871933
500,6,0.6728478108467776,0.7344598817504566,0.10525868391300791,-0.020327544414324147,0.8975665902790501,1.2841221473411462,1.2841221473411462,1,0.9160111849092778,0.03708601510878606,-0.40347065341619426
500,7,0.6765495524502835,0.6728478108467776,0.13772551464964863,0.10525868391300791,1.0211485303501033,1.9865767255888953,1.9865767255888953,1,0.8795671458557565,0.20015253656791948,0.10860979623575691
500,8,0.6963671342001271,0.6765495524502835,-0.007268598752162657,0.13772551464964863,0.14500056822483667,0.8538918240307427,0.8538918240307427,1,0.9419987133956002,-0.5362261592076265,-0.12633912434668695
500,9,0.6412532708080009,0.6963671342001271,0.05506317197070755,-0.007268598752162657,0.430598001919903,1.5443426535262126,NA,0,0.9315855412270356,-0.21001971741312722,0.21936548098975872
500,10,0.6200276203182757,0.6412532708080009,0.07077530242508902,0.05506317197070755,0.5184304674003715,1.0681434734439366,1.0681434734439366,1,0.939640822452131,-0.11927871320176464,-0.35028324105716585
501,1,1.5145703596568802,NA,0.03590119760956828,NA,0.9671537975096102,1.8906643635217388,1.8906643635217388,1,0.6597610075815734,-0.4210523173718126,0.05808666963181343
501,2,1.471553007375033,1.5145703596568802,0.04530483158029624,0.03590119760956828,0.9725620340741479,2.0779993525859926,2.0779993525859926,1,0.6861338994517507,-0.3959942932926312,0.24939413390127152
501,3,1.431148186940918,1.471553007375033,0.15460902448384073,0.04530483158029624,1.2236809238376272,2.284705942278933,2.284705942278933,1,0.6708362282753902,-0.13043138737148913,0.16859741402425388
501,4,1.4180192395098843,1.431148186940918,0.35851466712406377,0.15460902448384073,1.770888754236385,2.6331905676579233,2.6331905676579233,1,0.5817287453512768,0.36829839199697845,-0.08189904284325089
501,5,1.4541870658039198,1.4180192395098843,0.3423814410130082,0.35851466712406377,1.791376957766702,2.6283085622229785,NA,0,0.5225971697082402,0.2997694249718886,-0.047667200364994264
501,6,1.4837234818698362,1.4541870658039198,0.050075950279849804,0.3423814410130082,1.0403468599157502,1.8644144847003956,1.8644144847003956,1,0.6992255757535345,-0.38643192127880976,0.004170596687169861
501,7,1.4443138310559627,1.4837234818698362,-0.33869443194105814,0.050075950279849804,-0.25372987382752454,0.7052590657111859,0.7052590657111859,1,0.878147081710413,-1.299006900481072,0.043992259218589035
501,8,1.305165906577903,1.4443138310559627,-0.1998258638955727,-0.33869443194105814,-0.03804467554020308,0.9928712589971541,0.9928712589971541,1,0.9003154493255157,-1.041782967987511,0.12864702748817355
501,9,1.1951520288062771,1.305165906577903,0.18118790433490403,-0.1998258638955727,1.2432545930532444,2.7018455520149627,2.7018455520149627,1,0.7717362084945609,0.048379575091721416,0.5682086381481984
501,10,1.1999783210080635,1.1951520288062771,0.27672095136393937,0.18118790433490403,1.578918643846731,2.148763899001129,2.148763899001129,1,0.7557670182885766,0.3334855575873886,-0.34049021206125085
502,1,1.4573874338598065,NA,0.17389755851907002,NA,1.2857038739783913,1.921462816384365,1.921462816384365,1,0.6755434818608557,-0.09509031557122077,-0.2607588465419575
502,2,1.4478329027948738,1.4573874338598065,-0.07391315663605684,0.17389755851907002,0.6916223728037005,1.2793009869583263,1.2793009869583263,1,0.7721968858786594,-0.6737544395128506,-0.19875208004597467
502,3,1.378080338580943,1.4478329027948738,-0.06893544637447617,-0.07391315663605684,0.4257316943024042,1.345297586200464,1.345297586200464,1,0.8264587653836554,-0.6737600390204852,-0.0307449506461916
502,4,1.3083271739636366,1.378080338580943,-0.16322721304010646,-0.06893544637447617,-0.0018771706237102892,0.7884888459309112,0.7884888459309112,1,0.8651809684819235,-0.9411571204659128,-0.1858076212529798
502,5,1.2094834753771868,1.3083271739636366,-0.3295501334112632,-0.16322721304010646,-0.6623995003001832,0.16177093918477325,0.16177093918477325,1,0.9414531818735846,-1.4832172569752888,-0.069170336543932
502,6,1.0489370395898365,1.2094834753771868,-0.31559056033363586,-0.3295501334112632,-0.8802225380598233,-0.06948623279781602,-0.06948623279781602,1,0.9640964802881716,-1.6055450294887654,-0.022152623409971324
502,7,0.8739233119100437,1.0489370395898365,-0.2832060499833933,-0.31559056033363586,-1.2482582908506799,-0.056237364253065636,-0.056237364253065636,1,0.975095866243883,-1.6818502591221614,0.2635182347022011
502,8,0.6897780621037575,0.8739233119100437,-0.23200056817934125,-0.2832060499833933,-1.3423389634983156,-0.36707774002204174,-0.36707774002204174,1,0.9829063476719955,-1.6639176188494882,0.08246302805447955
502,9,0.5077863366475276,0.6897780621037575,-0.20178589927230878,-0.23200056817934125,-1.5725799719331772,-0.2909727661564272,-0.2909727661564272,1,0.9847777772254007,-1.714400704859508,0.3824934974364469
502,10,0.3197202268755858,0.5077863366475276,-0.10262415510878276,-0.20178589927230878,-1.1789798874971003,-0.1176937765030022,-0.1176937765030022,1,0.9871849315866387,-1.2454128314341364,0.1397108736176442
503,1,0.9987718666602183,NA,-0.05191768740750461,NA,0.13382193458747388,1.0118553646005828,1.0118553646005828,1,0.9279657923528548,-0.6912292091135299,-0.022820119865534796
503,2,0.9271438251841966,0.9987718666602183,0.0016114902325188001,-0.05191768740750461,0.30625007484946926,1.3502982065070837,1.3502982065070837,1,0.9281999464550308,-0.49362361942136274,0.1336711333296153
503,3,0.8765215035996864,0.9271438251841966,-0.22479966333735482,0.0016114902325188001,-0.8272030504905827,-0.18062942754596722,-0.18062942754596722,1,0.9732359070862728,-1.4356796932110116,-0.19307417675661953
503,4,0.721541182173707,0.8765215035996864,0.1664542509639543,-0.22479966333735482,1.221823486993389,2.3653619673600694,2.3653619673600694,1,0.883166529711269,0.30897208710245816,0.306946355337338
503,5,0.7519706816660758,0.721541182173707,0.2856575544846561,0.1664542509639543,1.9179386490450339,2.902202494914858,2.902202494914858,1,0.8118605709618161,0.8466942204332479,0.14554106750634993
503,6,0.8332459420896723,0.7519706816660758,0.19324670632404672,0.2856575544846561,1.295614837526572,2.3512586730541227,2.3512586730541227,1,0.8460704278151743,0.33992012214005346,0.16894342394598413
503,7,0.8666729930145477,0.8332459420896723,0.23184117819871508,0.19324670632404672,1.447328416346462,2.684707282822667,NA,0,0.8427800055075959,0.4745391187147666,0.3140313857284245
503,8,0.9130353666473662,0.8666729930145477,0.4726690827718562,0.23184117819871508,2.7100753843488956,3.4346881940633547,3.4346881940633547,1,0.6614400627173714,1.396841202079787,-0.14329284153936755
503,9,1.0437865031210651,0.9130353666473662,0.682942902629708,0.4726690827718562,3.3128878291240613,4.166353413148116,4.166353413148116,1,0.47088109566230735,1.9047707314627336,-0.13164543632417608
503,10,1.2181406317084378,1.0437865031210651,0.6817478202671268,0.682942902629708,3.1314137637114827,3.6999087413096063,NA,0,0.48351569804076294,1.5164711066486167,-0.2955435602772133
504,1,1.0680047762068636,NA,0.3149503161110358,NA,1.8172182436234396,2.674918589752078,2.674918589752078,1,0.7637453631553904,0.5824640146873354,-0.018592417004749607
504,2,1.1246179761652024,1.0680047762068636,0.16340714793457867,0.3149503161110358,1.1083994038274427,2.0143123132336225,NA,0,0.8265660933351124,0.030708042009463254,-0.025308192856970935
504,3,1.1276840750771482,1.1246179761652024,0.19158289758478508,0.16340714793457867,1.3321900143992245,1.7646220222663611,1.7646220222663611,1,0.807818695484531,0.12031140522030545,-0.4115062383877926
504,4,1.1396434167358247,1.1276840750771482,0.35923602313237407,0.19158289758478508,1.9029326665654112,2.8725061237455227,2.8725061237455227,1,0.6993875974463654,0.6493148885883449,0.0448543101290182
504,5,1.202553884117954,1.1396434167358247,0.3728829744459212,0.35923602313237407,2.06089944935695,3.346530570225272,3.346530570225272,1,0.7048193057422776,0.6202373235407997,0.47232563793051413
504,6,1.26273015353743,1.202553884117954,0.309425277079383,0.3728829744459212,1.699284376697046,2.575498356609327,2.575498356609327,1,0.7150428630335336,0.3753042772595828,-0.02357390346586613
504,7,1.2995734541587254,1.26273015353743,0.5108005613737335,0.309425277079383,2.2678251547331603,3.4850593482943326,3.4850593482943326,1,0.5723465615311678,0.8926878472733413,0.22910505216325183
504,8,1.3850800855864505,1.2995734541587254,0.6544130440680272,0.5108005613737335,2.810319653019404,3.7630621182193664,3.7630621182193664,1,0.4117206911045377,1.1380204111653196,0.0934217165396507
504,9,1.4928595103282616,1.3850800855864505,0.6528449171211484,0.6544130440680272,2.648742951749828,3.3940331439916953,NA,0,0.35489226708816757,0.9671326413832066,-0.14784974497125958
504,10,1.5851772756304872,1.4928595103282616,0.22150617816365784,0.6528449171211484,1.4233641075300953,2.550009207223894,NA,0,0.5370136171308202,-0.0461084472799701,0.20182074005650363
505,1,0.6399232275284377,NA,-0.01074330891543742,NA,0.030559508745546457,0.8728930325027713,0.8728930325027713,1,0.9582894367589496,-0.5566530032267696,-0.024512125289474933
505,2,0.5826486065950482,0.6399232275284377,0.1262293616627287,-0.01074330891543742,0.9552880803353744,1.7486858380995616,1.7486858380995616,1,0.9151613004709148,0.20488669191902348,-0.05511249450307046
505,3,0.6029302066085214,0.5826486065950482,0.29324969942063445,0.1262293616627287,2.0946091399737927,3.260658999650492,NA,0,0.7947630093112488,1.1046795349415945,0.3150064920881735
505,4,0.7077117128174678,0.6029302066085214,0.38387164705716315,0.29324969942063445,2.407874599435909,2.9546082200690953,2.9546082200690953,1,0.7489264020622762,1.3916062681381087,-0.4139711669284227
505,5,0.8380034117590046,0.7077117128174678,0.34670512340340726,0.38387164705716315,2.162075193144581,2.8556534366615014,2.8556534366615014,1,0.7683936087357869,0.9997539067203496,-0.16311789691906764
505,6,0.933291219196738,0.8380034117590046,0.18393394514167705,0.34670512340340726,1.1336518834808371,2.3002954906596518,2.3002954906596518,1,0.8509069808678236,0.22333363372719417,0.19692762679857334
505,7,0.9553788450439045,0.933291219196738,0.24016496139266078,0.18393394514167705,1.4875527804989614,2.5257045294100053,2.5257045294100053,1,0.8293095265167927,0.42383388220792545,0.1355948995715545
505,8,0.9968886556563894,0.9553788450439045,0.3228586049677327,0.24016496139266078,1.7204519438983423,2.7401439648033907,2.7401439648033907,1,0.7586072317130133,0.6914316249472243,0.006799892117025397
505,9,1.0637462006172422,0.9968886556563894,0.5257394984976452,0.3228586049677327,2.84376774860391,3.51365519407892,3.51365519407892,1,0.585053568888985,1.3146442689730649,-0.11436496504699603
505,10,1.1872589473256705,1.0637462006172422,0.7068443233467276,0.5257394984976452,3.152585291598604,4.292202266543095,4.292202266543095,1,0.4385753110520425,1.6562731005756897,0.17433084451971498
506,1,0.900937834974392,NA,0.181780830616667,NA,1.2148684479995266,1.9353409275793296,1.9353409275793296,1,0.8443672222320099,0.23837290776104272,-0.1766621542636925
506,2,0.9244954532399838,0.900937834974392,0.35841476396393257,0.181780830616667,2.074303439484395,2.8100337193113387,2.8100337193113387,1,0.7504554559917144,0.9219444062036077,-0.17391819205713638
506,3,1.012684373888198,0.9244954532399838,0.18756091016447274,0.35841476396393257,1.3025253600201085,2.4075163130462807,NA,0,0.8360610331115514,0.18130110928913967,0.2568310700313808
506,4,1.0306520941922275,1.012684373888198,0.4307853025869796,0.18756091016447274,2.3389287489397064,3.4313024339237908,3.4313024339237908,1,0.670810636563037,1.03693096474523,0.20512925345605992
506,5,1.1293140110763007,1.0306520941922275,0.223240333734339,0.4307853025869796,1.4002352701971057,2.4176633768965523,NA,0,0.7947369528060169,0.22163538383514036,0.1254611312685807
506,6,1.1512355080440837,1.1293140110763007,0.39431329953754124,0.223240333734339,2.0737183131282233,2.6461389229265126,2.6461389229265126,1,0.7057068107478258,0.7469992631151876,-0.32146885844517786
506,7,1.2232769923424927,1.1512355080440837,-0.04411819457791975,0.39431329953754124,0.5138969109539162,1.3363072373089724,1.3363072373089724,1,0.8875715161357127,-0.6298240891186885,0.007058049597132585
506,8,1.158223769262606,1.2232769923424927,-0.11120518308580052,-0.04411819457791975,0.04956738289800422,1.1184580988208739,1.1184580988208739,1,0.9073373252181411,-0.8492326485763859,0.14702063233383508
506,9,1.0694764155832044,1.158223769262606,-0.24721431079037426,-0.11120518308580052,-0.48919522229987716,0.009289403906188654,0.009289403906188654,1,0.9544310580159308,-1.3484102403982885,-0.2930948021437904
506,10,0.9246344138833332,1.0694764155832044,-0.13542517334529644,-0.24721431079037426,-0.41967071698447694,0.2578656189600256,0.2578656189600256,1,0.9583917197926757,-1.0371997185149806,-0.26824460884643175
507,1,0.48539559697586343,NA,0.18026097047963144,NA,1.3423052076266406,2.337694624276625,2.337694624276625,1,0.8898957642647004,0.6094227709879314,0.12003389388026105
507,2,0.5445530508853257,0.48539559697586343,0.05885175631655188,0.18026097047963144,0.45070837597238067,1.1055404370646322,1.1055404370646322,1,0.9429101519359239,-0.15860037248052938,-0.20718800126904255
507,3,0.5285658974095477,0.5445530508853257,0.03808430045068907,0.05885175631655188,0.2942729945219133,0.8011014445071489,0.8011014445071489,1,0.949509928771627,-0.27551220709079555,-0.3522370754931216
507,4,0.5006280234233522,0.5285658974095477,0.04479216842375979,0.03808430045068907,0.3393227038893197,1.1200630192902792,1.1200630192902792,1,0.9440939702698476,-0.22849233208918812,-0.06974880579474323
507,5,0.47751370063897147,0.5006280234233522,0.05607240683323858,0.04479216842375979,0.3539295737934906,1.4775923324278306,1.4775923324278306,1,0.9440901217327863,-0.15216952263502245,0.22471634985687464
507,6,0.46217978246390656,0.47751370063897147,0.03147941766012599,0.05607240683323858,0.14729847193341394,1.2567724089108567,1.2567724089108567,1,0.9597918097412411,-0.30170828883475026,0.20549515563418966
507,7,0.43154444721860935,0.46217978246390656,-0.0013259920931498743,0.03147941766012599,-0.21250790044553255,0.815544040938504,0.815544040938504,1,0.9583921648799582,-0.508612387506394,0.06457689548097792
507,8,0.3793441745446364,0.43154444721860935,0.09209982195584575,-0.0013259920931498743,0.5971062380665748,1.4036787780417221,1.4036787780417221,1,0.9401542346274563,0.13024833770488992,-0.11153172945772834
507,9,0.39228491458521353,0.3793441745446364,0.10664703543808123,0.09209982195584575,0.653596810814527,1.2721416564621768,1.2721416564621768,1,0.9420803843175793,0.2204131204237531,-0.3535902663341313
507,10,0.4140868282917994,0.39228491458521353,0.14060056180575622,0.10664703543808123,0.9623474192646017,1.9696600442753236,1.9696600442753236,1,0.9206893267001979,0.42929035882369126,0.05803942179445222
508,1,0.5165220520736922,NA,-0.05492502969112515,NA,-0.4029589413460586,0.5967222654284455,0.5967222654284455,1,0.9694405662438519,-0.8276782558805184,0.14342687312659108
508,2,0.43012740240897096,0.5165220520736922,-0.1116712225885744,-0.05492502969112515,-1.1287054544750648,-0.21331631832528702,-0.21331631832528702,1,0.9789553429988587,-1.22633891590479,-0.06232549321176356
508,3,0.29929648411579035,0.43012740240897096,0.015862974719840616,-0.1116712225885744,-0.02173343648552664,1.0408079619449988,1.0408079619449988,1,0.9652227778647641,-0.3824014896082285,0.2180485999692794
508,4,0.2603059895409226,0.29929648411579035,-0.019313475992629805,0.015862974719840616,-0.47168289036438715,0.5984492978683215,0.5984492978683215,1,0.9696678889320104,-0.6488713028832462,0.1594429861457994
508,5,0.19321794883102136,0.2603059895409226,0.03641166957541216,-0.019313475992629805,0.012593189186617532,1.3013323656837497,1.3013323656837497,1,0.962901182909537,-0.1998577706448108,0.363418934309522
508,6,0.1730297546076955,0.19321794883102136,0.1323100431180805,0.03641166957541216,0.9965253158297558,1.7694918935488118,1.7694918935488118,1,0.9285810278972229,0.6128764271891701,-0.16381042503169624
508,7,0.23251268279301054,0.1730297546076955,0.04302464731303693,0.1323100431180805,0.09746497889257295,1.2160274597108232,1.2160274597108232,1,0.9508046757016938,-0.15901259026335196,0.1927881762405531
508,8,0.21648364234670384,0.23251268279301054,-0.04790087930574553,0.04302464731303693,-0.7339093045358663,0.2088935102936959,0.2088935102936959,1,0.98202933086738,-0.8857676757654928,0.08990449732366938
508,9,0.12373573278832284,0.21648364234670384,-0.012937943783942774,-0.04790087930574553,-0.49801417068071524,0.39353894406549184,0.39353894406549184,1,0.975128936258114,-0.6143213946166948,0.020848159866503672
508,10,0.06033561466496844,0.12373573278832284,0.002043875532391194,-0.012937943783942774,-0.3817827631384963,0.19592032168359974,0.19592032168359974,1,0.9723255642110776,-0.4807579641185649,-0.28920009183561396
509,1,0.38959345554045255,NA,0.1795528190679899,NA,1.4082354666781274,2.192356586866023,NA,0,0.8746925751446316,0.716169031146947,-0.07817495649486612
509,2,0.45876208782095246,0.38959345554045255,0.1200532020470446,0.1795528190679899,0.88656642093628,1.6640239727676622,1.6640239727676622,1,0.9250507366803342,0.25881499558076304,-0.0932377684750235
509,3,0.4843143303924313,0.45876208782095246,0.24398471504243996,0.1200532020470446,1.8222319673250298,2.593065152368583,NA,0,0.8481825600189631,1.0032374219754576,-0.11363869434658265
509,4,0.5799187779844214,0.4843143303924313,0.1836879935302745,0.24398471504243996,1.3601074075090287,2.2785398967214,2.2785398967214,1,0.8913520972625361,0.5285496128328581,0.07202565779764146
509,5,0.6314242630770533,0.5799187779844214,0.2594926502252312,0.1836879935302745,1.778373828629668,2.67203970162251,2.67203970162251,1,0.8346965676757429,0.8800695967268743,-0.005701644984235285
509,6,0.7157718082483298,0.6314242630770533,0.2640587238949558,0.2594926502252312,1.7173000509653018,2.507124411710169,2.507124411710169,1,0.8343397908847321,0.7907578457088773,-0.12813370996559945
509,7,0.7918767279901405,0.7157718082483298,0.11287161838237103,0.2640587238949558,0.8722453699320704,1.5087260120758574,1.5087260120758574,1,0.9057422555331429,0.01130149056753138,-0.23133826207118646
509,8,0.7930062389091969,0.7918767279901405,0.01215199661598716,0.11287161838237103,0.32670567107246895,1.2288563150234966,1.2288563150234966,1,0.9444591429262609,-0.44501434456710504,0.053425158139670165
509,9,0.7474842223433505,0.7930062389091969,0.018186779054885433,0.01215199661598716,0.20519740352958699,1.1128484629730302,1.1128484629730302,1,0.9461379248802758,-0.41387534054886027,-0.037554632824372394
509,10,0.7052158343263221,0.7474842223433505,0.14612358490130523,0.018186779054885433,1.035002232691337,1.8174276772116675,1.8174276772116675,1,0.891305864230957,0.22185334446271388,-0.10507719781773919
510,1,1.4181038519724183,NA,-0.4031004161000075,NA,-0.3929178902015921,0.5234681489628246,0.5234681489628246,1,0.9138658235436943,-1.4761994727947887,0.08557850341723866
510,2,1.2583810716276025,1.4181038519724183,-0.19822603981877684,-0.4031004161000075,0.0340494422350264,0.9257375626513331,0.9257375626513331,1,0.8937345881401059,-1.0631871655596,0.10124808962460592
510,3,1.1459749980408112,1.2583810716276025,-0.19698821758202914,-0.19822603981877684,-0.16873383372957726,0.745608511586452,0.745608511586452,1,0.9289199138902607,-1.1262527306283139,0.10342551033211365
510,4,1.026487077698406,1.1459749980408112,-3.2323585979306943e-4,-0.19698821758202914,0.3786824871064524,1.15271000890082,1.15271000890082,1,0.9044773675811136,-0.5011580354700658,-0.14040940743928892
510,5,0.9750718774100999,1.026487077698406,0.07912671655292805,-3.2323585979306943e-4,0.7189736955991253,1.7267271157686261,1.7267271157686261,1,0.8892744300075015,-0.20156152729219412,0.10194358975392517
510,6,0.9547098178770789,0.9750718774100999,0.1233932897185167,0.07912671655292805,0.9155240730598391,1.8244645207290502,1.8244645207290502,1,0.8866610064610276,-0.02502982774245134,-0.0019073386544211778
510,7,0.9522036974046197,0.9547098178770789,0.13724694797642709,0.1233932897185167,0.9645364569211164,1.6162048939667564,1.6162048939667564,1,0.8887736326266992,0.02962183805241913,-0.27286682365312
510,8,0.9551615025881374,0.9522036974046197,0.2326158280821526,0.13724694797642709,1.3863262126024793,2.094843640826497,2.094843640826497,1,0.8195336091331388,0.39498940183517806,-0.24602405534087293
510,9,0.9939003113590728,0.9551615025881374,0.1702316147700126,0.2326158280821526,1.1883962979853224,1.8279183780324677,1.8279183780324677,1,0.8470294477507082,0.1300786993770293,-0.2355697988929768
510,10,1.0068243055369048,0.9939003113590728,0.4965821109524863,0.1702316147700126,2.6586536773660008,3.93178825039709,3.93178825039709,1,0.6020354654574888,1.3143991350705528,0.3808813659775036
511,1,1.5574858992477016,NA,0.31370464961093064,NA,1.575318370584795,2.3987487795431437,NA,0,0.5325413264129917,0.16086602281205423,-0.16742104685926038
511,2,1.5734444832371537,1.5574858992477016,0.3263621768284379,0.31370464961093064,1.7419200908563641,2.793029453044686,NA,0,0.5030731048059738,0.17664607124273146,0.16658822536467452
511,3,1.5909548845309454,1.5734444832371537,0.17597481451469088,0.3263621768284379,1.3703710538517155,2.142331886532801,2.142331886532801,1,0.5421693845424844,-0.14148478713356744,-0.10392595627563635
511,4,1.5767053618817115,1.5909548845309454,0.3638660346224626,0.17597481451469088,1.8196597905173086,2.901211273017299,NA,0,0.48084256770196987,0.2519467379561094,0.18163882364052997
511,5,1.601587882092744,1.5767053618817115,0.18928967733368107,0.3638660346224626,1.4117711991669368,2.096576148957422,NA,0,0.5564431049916579,-0.11843709073611117,-0.1884525176047748
511,6,1.5896734775446328,1.601587882092744,0.5258160933498254,0.18928967733368107,2.29501136859078,3.2995531803219142,NA,0,0.3885566084809194,0.5726238635644905,0.1551556087580248
511,7,1.6453563904827389,1.5896734775446328,0.2394798044965701,0.5258160933498254,1.5450341689872205,2.3270706756404977,2.3270706756404977,1,0.4492178578624787,-0.03793859560230878,-0.09574703589255458
511,8,1.6415553159832348,1.6453563904827389,0.37124519269985434,0.2394798044965701,1.7569756214344303,2.6118729596277848,NA,0,0.390264311574282,0.21902240465237444,-0.10763329049974057
511,9,1.6632211480674275,1.6415553159832348,0.21265656061761287,0.37124519269985434,1.4618659293568832,2.064897183211119,2.064897183211119,1,0.42588131051514094,-0.09695733780599916,-0.29477346850145736
511,10,1.6534781046103366,1.6632211480674275,0.282253564257086,0.21265656061761287,1.7292301342585614,2.4886092634290047,NA,0,0.4474595919491521,0.04018561898146747,-0.054857055631410814
512,1,0.7935275735364546,NA,0.34459277362681645,NA,2.168541491807857,3.052098830455263,3.052098830455263,1,0.7617715454832311,1.0584092571114747,0.004511973506698633
512,2,0.8941336378213577,0.7935275735364546,0.40097945309280286,0.34459277362681645,2.4158852173498673,3.2334213827061444,3.2334213827061444,1,0.6956119253198771,1.1398526053561335,-0.015501812594912732
512,3,1.0020775481218742,0.8941336378213577,0.11306679870470934,0.40097945309280286,0.9758033380830972,2.1337859032299535,2.1337859032299535,1,0.8529891254211444,-0.08491375085160802,0.32208470277963025
512,4,0.9935499159168606,1.0020775481218742,0.12325983558943401,0.11306679870470934,1.005333015113161,1.8191904853644612,1.8191904853644612,1,0.8718619907864693,-0.04361817769823557,-0.0337428811017377
512,5,0.9891785576672447,0.9935499159168606,0.2703937184693252,0.12325983558943401,1.5785486870910619,2.634876933793507,2.634876933793507,1,0.7960675467262768,0.5055456904555393,0.12119651555268399
512,6,1.038496743404515,0.9891785576672447,0.11775044091746316,0.2703937184693252,0.8591343873789072,1.9417478547034588,1.9417478547034588,1,0.8695035617438786,-0.08317943601373845,0.12615269285825567
512,7,1.0301440126710169,1.038496743404515,0.007276226795901742,0.11775044091746316,0.37512598177375517,1.6010501857028243,1.6010501857028243,1,0.9082877759098404,-0.47402710456722597,0.2789512850455875
512,8,0.9815809767264578,1.0301440126710169,-0.16577677720206122,0.007276226795901742,-0.5176406112609555,-0.006710621502051872,-0.006710621502051872,1,0.9593828203865166,-1.1211957713556158,-0.46909341160276546
512,9,0.862662772732719,0.9815809767264578,0.01879398662618509,-0.16577677720206122,0.37501487788789123,1.2491505035390051,1.2491505035390051,1,0.9238382471052189,-0.4206824608671963,-0.009033952084280216
512,10,0.8196840310975433,0.862662772732719,-0.009411609081307098,0.01879398662618509,0.15189634911258013,1.5395183074202856,1.5395183074202856,1,0.9305731458395063,-0.5414648051117701,0.4768250209412595
513,1,0.43551130099658475,NA,0.1373995872125216,NA,1.0064871108947682,2.0470518794338335,2.0470518794338335,1,0.9148139315772311,0.38888437706012935,0.15201216949714122
513,2,0.47366263266718917,0.43551130099658475,0.042423955961406024,0.1373995872125216,0.2557925503294043,1.569402646552146,1.569402646552146,1,0.9513767706483669,-0.23581868620134572,0.4224989798205783
513,3,0.44979826165441134,0.47366263266718917,0.06938674544635512,0.042423955961406024,0.41321208947670457,1.6079398994514236,1.6079398994514236,1,0.9440482196405218,-0.05748131355649261,0.26792001195448745
